date,SPY,EWJ,005930.KS,EZU,TSM
2023-05-04,389.8589782714844,53.76725006103516,61327.28515625,42.12522506713867,79.87108612060547
2023-05-05,397.0763244628906,54.4903678894043,61327.28515625,42.74106597900391,81.28691864013672
2023-05-08,397.1821594238281,54.37137222290039,62080.9296875,42.7134895324707,81.83220672607422
2023-05-09,395.4404602050781,54.95719909667969,61515.6953125,42.33663177490234,81.37300872802734
2023-05-10,397.28802490234375,54.68259811401367,60856.265625,42.31824493408203,81.2199478149414
2023-05-11,396.5951843261719,54.83819961547852,60479.44921875,42.14360809326172,79.81366729736328
2023-05-12,396.0755310058594,55.10365295410156,60385.23828125,42.014923095703125,79.81366729736328
2023-05-15,397.4419860839844,55.43317413330078,60762.05859375,42.2263298034668,81.94701385498047
2023-05-16,394.7859802246094,55.32332992553711,61609.90234375,41.88624572753906,82.157470703125
2023-05-17,399.5783386230469,55.69862365722656,61233.078125,42.16199493408203,86.94074249267578
2023-05-18,403.4275512695313,55.70778274536133,62363.53515625,42.18037033081055,88.63402557373047
2023-05-19,402.8405151367188,55.799312591552734,64436.0390625,42.45611953735352,88.56704711914062
2023-05-22,403.0041809082031,56.04645538330078,64530.25,42.483699798583984,87.74433898925781
2023-05-23,398.4812927246094,55.24095153808594,64436.0390625,41.74836730957031,86.51980590820312
2023-05-24,395.5943908691406,54.65513229370117,64530.25,41.086570739746094,86.22325134277344
2023-05-25,399.0201721191406,54.96635437011719,64812.86328125,41.086570739746094,96.5742416381836
2023-05-26,404.1877746582031,55.14942169189453,66225.9296875,41.55534362792969,98.73629760742188
2023-05-30,404.3417053222656,54.79243087768555,68110.0234375,41.160099029541016,97.55960083007812
2023-05-31,402.0995788574219,54.31645202636719,67262.1875,40.562644958496094,94.31653594970705
2023-06-01,405.9199523925781,55.68031692504883,66791.171875,41.13252639770508,94.55571746826172
2023-06-02,411.7900085449219,56.75127029418945,68015.8203125,41.56453704833984,94.65138244628906
2023-06-05,411.00091552734375,56.549896240234375,67544.796875,41.196868896484375,93.79995727539062
2023-06-06,411.8957824707031,57.70323181152344,67544.796875,41.31636428833008,95.49324035644533
2023-06-07,410.4715881347656,56.22030258178711,66885.3671875,41.17766189575195,95.94286346435548
2023-06-08,412.9544067382813,56.699554443359375,66791.171875,41.69308853149414,95.60803985595705
2023-06-09,413.6953430175781,57.34470748901367,67827.4140625,41.440059661865234,98.34405517578124
2023-06-12,417.44830322265625,57.70414733886719,66885.3671875,41.82428741455078,102.41941833496094
2023-06-13,420.2005310058594,58.53363037109375,67827.4140625,42.13354110717773,102.17069244384766
2023-06-14,420.7009582519531,58.8009033203125,67733.2109375,42.377197265625,102.7542495727539
2023-06-15,425.9166259765625,58.71795654296875,67356.3828125,42.89262008666992,101.04234313964844
2023-06-16,424.46588134765625,58.15575408935547,67639.0,42.92073059082031,100.45633697509766
2023-06-20,422.263671875,57.35392379760742,67262.1875,42.414676666259766,99.88955688476562
2023-06-21,420.10009765625,58.035945892333984,66414.34375,42.35845184326172,97.6416015625
2023-06-22,421.6164855957031,57.55668640136719,67167.96875,42.16165542602539,99.07299041748048
2023-06-23,418.4291687011719,56.137351989746094,67450.59375,41.52440643310547,97.90099334716795
2023-06-26,416.7195129394531,56.137351989746094,68204.234375,41.61811447143555,96.17179107666016
2023-06-27,421.28814697265625,56.34932708740234,68392.6328125,42.255367279052734,98.06430053710938
2023-06-28,421.5006408691406,56.97604751586914,68486.84375,42.33971405029297,96.9499282836914
2023-06-29,423.1619567871094,56.690338134765625,68544.59375,42.32096481323242,96.68096160888672
2023-06-30,428.1554870605469,57.04978561401367,68355.25,42.9394760131836,96.9499282836914
2023-07-03,428.6481018066406,57.224891662597656,69112.640625,42.92073059082031,99.09219360351562
2023-07-05,428.01068115234375,56.75485610961914,68165.890625,42.19913482666016,97.01716613769533
2023-07-06,424.6590270996094,56.0083236694336,67787.203125,41.31822967529297,95.49932861328124
2023-07-07,423.5868835449219,56.810150146484375,66177.71875,41.65560150146485,96.28707122802734
2023-07-10,424.6590270996094,56.72720336914063,65799.03125,41.95548629760742,95.84516143798828
2023-07-11,427.363525390625,56.97604751586914,67692.5234375,42.42405319213867,97.2765655517578
2023-07-12,430.802001953125,57.37235641479492,68071.2109375,43.48301696777344,99.81270599365234
2023-07-13,434.2212219238281,58.229488372802734,68071.2109375,44.19523620605469,101.41699981689452
2023-07-14,433.9508056640625,57.52903366088867,69491.3359375,44.02654647827149,101.00392150878906
2023-07-17,435.4575500488281,57.55668640136719,69396.671875,44.00780487060547,100.66768646240234
2023-07-18,438.69329833984375,58.34930038452149,68165.890625,44.148380279541016,99.09219360351562
2023-07-19,439.6688537597656,58.3585205078125,67881.8828125,43.91409683227539,99.0057373046875
2023-07-20,436.75189208984375,57.58433532714844,67219.1484375,43.66107177734375,94.01029205322266
2023-07-21,436.75189208984375,57.51982116699219,66556.4375,43.91409683227539,93.42430114746094
2023-07-24,438.7029724121094,57.6027717590332,66651.109375,43.62358474731445,94.38497161865234
2023-07-25,439.9006042480469,57.67649841308594,66272.3984375,43.50175476074219,96.37354278564452
2023-07-26,439.96826171875,57.90690994262695,66083.046875,43.58609771728516,95.49932861328124
2023-07-27,437.0513000488281,58.376949310302734,67881.8828125,43.56735610961914,95.44168853759766
2023-07-28,441.3302001953125,58.708744049072266,66840.4453125,44.10152053833008,96.89228057861328
2023-07-31,442.17041015625,58.450679779052734,66083.046875,43.98906326293945,95.24956512451172
2023-08-01,440.9051513671875,57.75944519042969,67313.8203125,43.45489883422852,94.52906036376952
2023-08-02,434.7718200683594,56.67190933227539,66177.71875,42.56461715698242,91.9352798461914
2023-08-03,433.5257873535156,56.39541244506836,65136.30859375,42.44279479980469,91.24359893798828
2023-08-04,431.5650939941406,56.939186096191406,64662.94140625,42.56461715698242,92.37718200683594
2023-08-07,435.3320007324219,57.41843795776367,64852.27734375,42.95821380615234,92.55970764160156
2023-08-08,433.43890380859375,56.91153717041016,64000.203125,42.47090911865234,90.77288818359376
2023-08-09,430.5412292480469,56.41384506225586,65230.98046875,42.61148071289063,90.2829360961914
2023-08-10,430.6957702636719,56.65347671508789,64378.90625,42.9394760131836,91.07068634033205
2023-08-11,430.4446411132813,56.561309814453125,63905.52734375,42.50839614868164,88.37122344970703
2023-08-14,432.8206787109375,56.05440521240234,63716.171875,42.45216369628906,89.40874481201172
2023-08-15,427.7789001464844,55.4553337097168,63716.171875,41.89925765991211,88.07342529296875
2023-08-16,424.6397399902344,54.764102935791016,63432.15234375,41.62748718261719,88.16948699951172
2023-08-17,421.4040222167969,54.53369140625,63148.13671875,41.21514892578125,88.03499603271484
2023-08-18,421.6068115234375,54.67193984985352,62769.43359375,41.28074645996094,87.5162353515625
2023-08-21,424.3499450683594,54.718017578125,63053.45703125,41.543155670166016,88.91880798339844
2023-08-22,423.2005310058594,54.98530197143555,63053.45703125,41.41194152832031,88.61138916015625
2023-08-23,427.9140930175781,55.71339797973633,63526.8359375,41.71183013916016,90.51349639892578
2023-08-24,421.9835205078125,54.98530197143555,64568.25,41.04646301269531,88.88997650146484
2023-08-25,424.9584655761719,55.27101135253906,63526.8359375,41.37446594238281,89.43755340576172
2023-08-28,427.6532897949219,55.92537307739258,63242.79296875,41.85239410400391,90.30215454101562
2023-08-29,433.83489990234375,56.31246566772461,63242.79296875,42.48965072631836,91.33966064453124
2023-08-30,435.6217956542969,56.21108627319336,63526.8359375,42.48028564453125,91.05147552490234
2023-08-31,434.9843444824219,56.810150146484375,63337.48046875,42.01171875,89.8890609741211
2023-09-01,435.795654296875,57.178810119628906,67219.1484375,41.73994827270508,89.5240249633789
2023-09-05,433.9122314453125,57.20646286010742,66935.1015625,41.196407318115234,90.87854766845705
2023-09-06,430.9952087402344,57.35392379760742,66272.3984375,40.99960708618164,88.630615234375
2023-09-07,429.6719665527344,57.35392379760742,66651.109375,40.737213134765625,86.50755310058594
2023-09-08,430.3190612792969,56.782508850097656,66556.4375,40.83092880249024,86.1136703491211
2023-09-11,433.1491088867188,57.43686676025391,67029.796875,41.29011917114258,86.07523345947266
2023-09-12,430.7730407714844,57.42765808105469,66745.7734375,40.93400955200195,86.92062377929688
2023-09-13,431.27532958984375,57.40000915527344,67124.4765625,40.69972229003906,87.63152313232422
2023-09-14,434.9939575195313,58.376949310302734,67881.8828125,41.12143707275391,88.3277359008789
2023-09-15,429.75299072265625,58.05437088012695,68165.890625,41.09331893920898,86.18401336669922
2023-09-18,430.0050659179688,58.19261932373047,66461.75,40.81218338012695,85.7784423828125
2023-09-19,429.1132507324219,58.47832489013672,66083.046875,40.84029769897461,85.14110565185547
2023-09-20,425.1683044433594,57.6949348449707,65893.7109375,40.85903549194336,84.29132843017578
2023-09-21,418.1409912109375,56.80093765258789,65230.98046875,40.20304870605469,82.4276351928711
2023-09-22,417.2007141113281,56.95761489868164,65136.30859375,40.12807846069336,82.69803619384766
2023-09-25,418.9552001953125,56.883888244628906,65704.3359375,39.75321960449219,83.27739715576172
2023-09-26,412.8001708984375,56.0083236694336,65286.55078125,39.17219543457031,81.3943862915039
2023-09-27,412.9649658203125,56.24794769287109,65096.2109375,39.04100036621094,82.50489807128906
2023-09-28,415.359130859375,56.35855102539063,65096.2109375,39.45333480834961,83.44157409667969
2023-09-29,414.35107421875,55.56593704223633,,39.58453750610352,83.91474151611328
2023-10-02,414.186279296875,55.0866813659668,,38.825462341308594,84.63897705078125
2023-10-03,408.6419372558594,54.12816619873047,,38.42249298095703,82.47592163085938
2023-10-04,411.61767578125,53.5383186340332,64239.69140625,38.759857177734375,83.692626953125
2023-10-05,411.4625549316406,54.5889892578125,63478.3359375,38.85357284545898,84.040283203125
2023-10-06,416.3477783203125,54.72724151611328,62812.1484375,39.43459701538086,86.22264862060547
2023-10-09,419.0133361816406,54.883914947509766,62812.1484375,39.13471221923828,85.93294525146484
2023-10-10,421.1942443847656,55.602806091308594,63192.8203125,39.74384689331055,87.4972915649414
2023-10-11,422.9195556640625,55.46456146240234,64905.87890625,39.94064331054688,88.83955383300781
2023-10-12,420.3412780761719,55.602806091308594,65572.078125,39.41585540771485,89.24510955810547
2023-10-13,418.24755859375,54.91157150268555,64715.54296875,38.85357284545898,87.35243225097656
2023-10-16,422.6482238769531,55.0866813659668,64049.34375,39.247169494628906,88.08634185791016
2023-10-17,422.6287536621094,55.1972770690918,66047.921875,39.26591491699219,87.87388610839844
2023-10-18,416.9971923828125,54.3309326171875,67094.78125,38.52557373046875,86.52198791503906
2023-10-19,413.333251953125,53.93461990356445,66143.0859375,38.38500595092773,89.71827697753906
2023-10-20,408.2542114257813,53.5751838684082,65476.8984375,38.0195198059082,88.17323303222656
2023-10-23,407.5466003417969,53.44615173339844,65096.2109375,38.25380325317383,87.98011016845703
2023-10-24,410.6192626953125,53.78715515136719,65191.39453125,38.43185806274414,88.49190521240234
2023-10-25,404.72601318359375,53.5751838684082,64715.54296875,38.12261199951172,84.62931823730469
2023-10-26,399.8795471191406,52.84708404541016,63478.3359375,37.98203659057617,84.44583129882812
2023-10-27,398.0669860839844,53.28947448730469,64049.34375,37.71964645385742,83.0359878540039
2023-10-30,402.82623291015625,53.6857795715332,64049.34375,38.31940460205078,83.10359191894531
2023-10-31,405.3560485839844,54.340145111083984,63668.671875,38.516204833984375,83.34500885009766
2023-11-01,409.6790466308594,55.27101135253906,65286.55078125,38.778602600097656,84.78382110595703
2023-11-02,417.53033447265625,56.17422103881836,66333.421875,39.72510147094727,87.37174987792969
2023-11-03,421.339599609375,57.14194869995117,66238.2578125,40.11870574951172,88.63675689697266
2023-11-06,422.308837890625,56.404632568359375,67475.46875,39.92190170288086,89.41893005371094
2023-11-07,423.51080322265625,55.88851165771485,67475.46875,39.75321960449219,89.2354507446289
2023-11-08,423.8209533691406,54.96686172485352,66523.765625,40.04372787475586,88.83955383300781
2023-11-09,420.5157165527344,55.1972770690918,66904.4453125,40.03436279296875,88.47258758544922
2023-11-10,427.0777587890625,55.73182678222656,67094.78125,40.33424377441406,94.09266662597656
2023-11-13,426.6707458496094,55.70417785644531,66999.625,40.43733215332031,93.10770416259766
2023-11-14,434.9484252929688,56.810150146484375,67380.296875,41.796173095703125,95.5121612548828
2023-11-15,435.8692321777344,56.38619613647461,68712.6796875,41.83365631103516,95.40593719482422
2023-11-16,436.40234375,56.57974243164063,69283.6875,41.814918518066406,95.15487670898438
2023-11-17,436.9451293945313,57.46451950073242,68998.1796875,42.35845184326172,96.15914916992188
2023-11-20,440.30859375,57.47373580932617,69188.5234375,42.56461715698242,96.52608489990234
2023-11-21,439.3489379882813,57.234107971191406,69283.6875,42.26473617553711,95.02932739257812
2023-11-22,441.045166015625,57.59355163574219,69283.6875,42.33033752441406,95.26109313964844
2023-11-24,441.3165588378906,57.70414733886719,68236.828125,42.77079391479492,94.46926879882812
2023-11-27,440.5218505859375,57.65806579589844,67856.1328125,42.6583366394043,93.8705596923828
2023-11-28,440.95794677734375,57.64884948730469,69188.5234375,42.67707824707031,94.6141128540039
2023-11-29,440.6478271484375,57.59355163574219,69188.5234375,42.9394760131836,95.48318481445312
2023-11-30,442.3828430175781,57.70414733886719,69283.6875,42.78016662597656,93.96712493896484
2023-12-01,444.9999084472656,58.257137298583984,68522.3359375,43.09878921508789,95.1645278930664
2023-12-04,442.6639099121094,57.37235641479492,69093.3515625,42.93010711669922,93.67742919921876
2023-12-05,442.57666015625,57.160377502441406,67760.9765625,42.976959228515625,93.3684310913086
2023-12-06,440.793212890625,57.75944519042969,68236.828125,43.01445007324219,94.48856353759766
2023-12-07,444.1565856933594,58.20183944702149,68046.484375,43.21124649047852,95.8791046142578
2023-12-08,446.0661315917969,57.86082458496094,69093.3515625,43.52986907958984,96.90269470214844
2023-12-11,447.8011169433594,58.19261932373047,69474.03125,43.58609771728516,97.4820785522461
2023-12-12,449.8463745117188,58.10967254638672,69949.8828125,43.7172966003418,98.10974884033205
2023-12-13,456.0497741699219,58.99445724487305,69283.6875,44.2889518737793,98.61189270019533
2023-12-14,457.5133666992188,58.727176666259766,69569.203125,44.63569259643555,100.36697387695312
2023-12-15,456.7601318359375,58.22026824951172,69759.5390625,44.18587112426758,99.48410034179688
2023-12-18,459.3294372558594,58.10967254638672,69378.859375,44.2046012878418,99.86246490478516
2023-12-19,462.1225280761719,58.28478240966797,69854.7109375,44.63569259643555,100.77446746826172
2023-12-20,455.7188415527344,57.99039459228516,71187.09375,43.96632385253906,97.0586166381836
