date,ticker,adj_close
2022-10-18,TSM,60.29107666015625
2022-10-19,SPY,351.6467590332031
2022-10-19,EWJ,44.27623748779297
2022-10-19,EWY,45.57353210449219
2022-10-19,EZU,30.640661239624023
2022-10-19,TSM,60.2437629699707
2022-10-20,SPY,348.6980895996094
2022-10-20,EWJ,44.23970413208008
2022-10-20,EWY,45.56433868408203
2022-10-20,EZU,30.649812698364258
2022-10-20,TSM,60.16805648803711
2022-10-21,SPY,357.1719970703125
2022-10-21,EWJ,45.01599884033203
2022-10-21,EWY,46.30013656616211
2022-10-21,EZU,31.26299285888672
2022-10-21,TSM,60.328922271728516
2022-10-24,SPY,361.54248046875
2022-10-24,EWJ,44.723751068115234
2022-10-24,EWY,45.76668167114258
2022-10-24,EZU,31.546701431274414
2022-10-24,TSM,58.00094223022461
2022-10-25,SPY,367.3157958984375
2022-10-25,EWJ,45.74663543701172
2022-10-25,EWY,46.539268493652344
2022-10-25,EZU,32.33376693725586
2022-10-25,TSM,57.85899353027344
2022-10-26,SPY,364.5483703613281
2022-10-26,EWJ,46.01148986816406
2022-10-26,EWY,47.39463806152344
2022-10-26,EZU,32.66323471069336
2022-10-26,TSM,57.575096130371094
2022-10-27,SPY,362.6016845703125
2022-10-27,EWJ,45.43610763549805
2022-10-27,EWY,47.367042541503906
2022-10-27,EZU,32.32461166381836
2022-10-27,TSM,57.67919158935547
2022-10-28,SPY,371.228271484375
2022-10-28,EWJ,45.92015075683594
2022-10-28,EWY,47.66136169433594
2022-10-28,EZU,32.6998405456543
2022-10-28,TSM,58.682308197021484
2022-10-31,SPY,368.54681396484375
2022-10-31,EWJ,45.65530776977539
2022-10-31,EWY,47.652164459228516
2022-10-31,EZU,32.223941802978516
2022-10-31,TSM,58.246986389160156
2022-11-01,SPY,366.93402099609375
2022-11-01,EWJ,46.00235366821289
2022-11-01,EWY,48.47993469238281
2022-11-01,EZU,32.498497009277344
2022-11-01,TSM,58.27538299560547
2022-11-02,SPY,357.7253723144531
2022-11-02,EWJ,45.70096206665039
2022-11-02,EWY,47.58778762817383
2022-11-02,EZU,31.738893508911133
2022-11-02,TSM,57.27226638793945
2022-11-03,SPY,354.0419616699219
2022-11-03,EWJ,45.57310485839844
2022-11-03,EWY,47.85450744628906
2022-11-03,EZU,31.4185733795166
2022-11-03,TSM,57.04513931274414
2022-11-04,SPY,359.13775634765625
2022-11-04,EWJ,46.45899200439453
2022-11-04,EWY,49.60203552246094
2022-11-04,EZU,33.05677032470703
2022-11-04,TSM,59.12708282470703
2022-11-07,SPY,362.5731201171875
2022-11-07,EWJ,46.723846435546875
2022-11-07,EWY,50.319435119628906
2022-11-07,EZU,33.29472351074219
2022-11-07,TSM,59.392051696777344
2022-11-08,SPY,364.52935791015625
2022-11-08,EWJ,47.39968490600586
2022-11-08,EWY,51.43233108520508
2022-11-08,EZU,33.70655822753906
2022-11-08,TSM,61.53077697753906
2022-11-09,SPY,357.019287109375
2022-11-09,EWJ,46.59599304199219
2022-11-09,EWY,51.3587532043457
2022-11-09,EZU,33.29472351074219
2022-11-09,TSM,61.5118522644043
2022-11-10,SPY,376.63897705078125
2022-11-10,EWJ,49.19886016845703
2022-11-10,EWY,53.69491195678711
2022-11-10,EZU,35.25323486328125
2022-11-10,TSM,67.0384521484375
2022-11-11,SPY,380.2842712402344
2022-11-11,EWJ,50.17607879638672
2022-11-11,EWY,55.8563232421875
2022-11-11,EZU,36.15011978149414
2022-11-11,TSM,69.86801147460938
2022-11-14,SPY,377.04931640625
2022-11-14,EWJ,49.49111557006836
2022-11-14,EWY,54.7894172668457
2022-11-14,EZU,35.80234146118164
2022-11-14,TSM,68.89327239990234
2022-11-15,SPY,380.2651672363281
2022-11-15,EWJ,49.81990051269531
2022-11-15,EWY,55.516014099121094
2022-11-15,EZU,36.02199935913086
2022-11-15,TSM,76.14220428466797
2022-11-16,SPY,377.36419677734375
2022-11-16,EWJ,49.64636993408203
2022-11-16,EWY,53.869667053222656
2022-11-16,EZU,36.02199935913086
2022-11-16,TSM,75.18640899658203
2022-11-17,SPY,376.2095031738281
2022-11-17,EWJ,49.55504608154297
2022-11-17,EWY,53.051090240478516
2022-11-17,EZU,36.0494499206543
2022-11-17,TSM,77.10748291015625
2022-11-18,SPY,377.91766357421875
2022-11-18,EWJ,49.536781311035156
2022-11-18,EWY,53.391395568847656
2022-11-18,EZU,36.159271240234375
2022-11-18,TSM,77.85506439208984
2022-11-21,SPY,376.54351806640625
2022-11-21,EWJ,49.134925842285156
2022-11-21,EWY,51.92899703979492
2022-11-21,EZU,35.82065200805664
2022-11-21,TSM,75.64065551757812
2022-11-22,SPY,381.61065673828125
2022-11-22,EWJ,50.18521499633789
2022-11-22,EWY,52.29689407348633
2022-11-22,EZU,36.28740310668945
2022-11-22,TSM,78.110595703125
2022-11-23,SPY,384.0155334472656
2022-11-23,EWJ,50.76058578491211
2022-11-23,EWY,53.29942321777344
2022-11-23,EZU,36.589412689208984
2022-11-23,TSM,77.57118225097656
2022-11-25,SPY,383.92950439453125
2022-11-25,EWJ,51.107635498046875
2022-11-25,EWY,53.22583770751953
2022-11-25,EZU,36.79075241088867
2022-11-25,TSM,77.0317611694336
2022-11-28,SPY,377.80322265625
2022-11-28,EWJ,50.71492004394531
2022-11-28,EWY,52.27850341796875
2022-11-28,EZU,36.20502853393555
2022-11-28,TSM,74.96874237060547
2022-11-29,SPY,377.1542053222656
2022-11-29,EWJ,50.404396057128906
2022-11-29,EWY,53.67652130126953
2022-11-29,EZU,36.31486129760742
2022-11-29,TSM,75.0728530883789
2022-11-30,SPY,389.0348815917969
2022-11-30,EWJ,50.961509704589844
2022-11-30,EWY,55.828731536865234
2022-11-30,EZU,37.10192108154297
2022-11-30,TSM,78.5269775390625
2022-12-01,SPY,388.7486267089844
2022-12-01,EWJ,51.30855941772461
2022-12-01,EWY,55.470027923583984
2022-12-01,EZU,37.422237396240234
2022-12-01,TSM,78.24307250976562
2022-12-02,SPY,388.300048828125
2022-12-02,EWJ,51.08024215698242
2022-12-02,EWY,54.66984558105469
2022-12-02,EZU,37.431392669677734
2022-12-02,TSM,77.12638854980469
2022-12-05,SPY,381.3148498535156
2022-12-05,EWJ,50.011688232421875
2022-12-05,EWY,53.400596618652344
2022-12-05,EZU,37.001251220703125
2022-12-05,TSM,77.23995208740234
2022-12-06,SPY,375.8182678222656
2022-12-06,EWJ,49.85643005371094
2022-12-06,EWY,52.49924087524414
2022-12-06,EZU,36.77245330810547
2022-12-06,TSM,75.29048919677734
2022-12-07,SPY,375.178955078125
2022-12-07,EWJ,50.00255584716797
2022-12-07,EWY,52.784358978271484
2022-12-07,EZU,36.86397171020508
2022-12-07,TSM,74.98767852783203
2022-12-08,SPY,378.11810302734375
2022-12-08,EWJ,50.31307601928711
2022-12-08,EWY,52.995906829833984
2022-12-08,EZU,36.97379684448242
2022-12-08,TSM,76.4639663696289
2022-12-09,SPY,375.2934265136719
2022-12-09,EWJ,50.46833038330078
2022-12-09,EWY,53.382198333740234
2022-12-09,EZU,36.90973663330078
2022-12-09,TSM,76.35987854003906
2022-12-12,SPY,380.7041320800781
2022-12-12,EWJ,50.45920181274414
2022-12-12,EWY,53.529361724853516
2022-12-12,EZU,37.0836181640625
2022-12-12,TSM,76.11383819580078
2022-12-13,SPY,383.58599853515625
2022-12-13,EWJ,51.18598556518555
2022-12-13,EWY,54.22473907470703
2022-12-13,EZU,37.676475524902344
2022-12-13,TSM,76.18952178955078
2022-12-14,SPY,381.133544921875
2022-12-14,EWJ,51.14021682739258
2022-12-14,EWY,54.001319885253906
2022-12-14,EZU,37.64889907836914
2022-12-14,TSM,75.72582244873047
2022-12-15,SPY,371.8103942871094
2022-12-15,EWJ,49.89535140991211
2022-12-15,EWY,51.66476821899414
2022-12-15,EZU,36.536712646484375
2022-12-15,TSM,73.86143493652344
2022-12-16,SPY,367.4207458496094
2022-12-16,EWJ,49.93196487426758
2022-12-16,EWY,52.41880416870117
2022-12-16,EZU,36.10470962524414
2022-12-16,TSM,72.6147232055664
2022-12-19,SPY,364.3050842285156
2022-12-19,EWJ,49.611595153808594
2022-12-19,EWY,52.73530197143555
2022-12-19,EZU,36.10470962524414
2022-12-19,TSM,72.42438507080078
2022-12-20,SPY,364.80364990234375
2022-12-20,EWJ,50.31640625
2022-12-20,EWY,53.47071075439453
2022-12-20,EZU,36.18743133544922
2022-12-20,TSM,71.96756744384766
2022-12-21,SPY,370.2584228515625
2022-12-21,EWJ,50.24318313598633
2022-12-21,EWY,53.359004974365234
2022-12-21,EZU,36.674591064453125
2022-12-21,TSM,73.41413116455078
2022-12-22,SPY,364.9761657714844
2022-12-22,EWJ,50.09672164916992
2022-12-22,EWY,52.96803283691406
2022-12-22,EZU,36.31611633300781
2022-12-22,TSM,71.64397430419922
2022-12-23,SPY,367.07568359375
2022-12-23,EWJ,50.13333511352539
2022-12-23,EWY,53.09835433959961
2022-12-23,EZU,36.352882385253906
2022-12-23,TSM,71.27281188964844
2022-12-27,SPY,365.6280212402344
2022-12-27,EWJ,49.904502868652344
2022-12-27,EWY,53.666202545166016
2022-12-27,EZU,36.444801330566406
2022-12-27,TSM,70.73035430908203
2022-12-28,SPY,361.08404541015625
2022-12-28,EWJ,49.30952835083008
2022-12-28,EWY,52.69806671142578
2022-12-28,EZU,36.05875015258789
2022-12-28,TSM,69.53120422363281
2022-12-29,SPY,367.5837097167969
2022-12-29,EWJ,50.22486877441406
2022-12-29,EWY,53.182132720947266
2022-12-29,EZU,36.73893356323242
2022-12-29,TSM,72.3292007446289
2022-12-30,SPY,366.615478515625
2022-12-30,EWJ,49.831275939941406
2022-12-30,EWY,52.577049255371094
2022-12-30,EZU,36.28853988647461
2022-12-30,TSM,70.89213562011719
2023-01-03,SPY,365.07208251953125
2023-01-03,EWJ,50.06926345825195
2023-01-03,EWY,51.599609375
2023-01-03,EZU,36.77569580078125
2023-01-03,TSM,70.45435333251953
2023-01-04,SPY,367.8905029296875
2023-01-04,EWJ,49.57497787475586
2023-01-04,EWY,53.638275146484375
2023-01-04,EZU,37.75920486450195
2023-01-04,TSM,72.63375091552734
2023-01-05,SPY,363.691650390625
2023-01-05,EWJ,48.906776428222656
2023-01-05,EWY,53.0704231262207
2023-01-05,EZU,37.41910934448242
2023-01-05,TSM,72.07225799560547
2023-01-06,SPY,372.0318603515625
2023-01-06,EWJ,50.13333511352539
2023-01-06,EWY,55.751407623291016
2023-01-06,EZU,38.47614288330078
2023-01-06,TSM,74.2992172241211
2023-01-09,SPY,371.8209228515625
2023-01-09,EWJ,50.24318313598633
2023-01-09,EWY,56.92434310913086
2023-01-09,EZU,38.86219787597656
2023-01-09,TSM,76.43102264404297
2023-01-10,SPY,374.42840576171875
2023-01-10,EWJ,50.124183654785156
2023-01-10,EWY,57.11051940917969
2023-01-10,EZU,39.17470932006836
2023-01-10,TSM,77.34466552734375
2023-01-11,SPY,379.1641845703125
2023-01-11,EWJ,50.526939392089844
2023-01-11,EWY,57.259464263916016
2023-01-11,EZU,39.5975341796875
2023-01-11,TSM,77.83003234863281
2023-01-12,SPY,380.5445556640625
2023-01-12,EWJ,51.744346618652344
2023-01-12,EWY,57.67836380004883
2023-01-12,EZU,40.176597595214844
2023-01-12,TSM,82.79790496826172
2023-01-13,SPY,382.02093505859375
2023-01-13,EWJ,51.964027404785156
2023-01-13,EWY,58.1065788269043
2023-01-13,EZU,40.369625091552734
2023-01-13,TSM,82.6075668334961
2023-01-17,SPY,381.3211669921875
2023-01-17,EWJ,52.45831298828125
2023-01-17,EWY,57.948326110839844
2023-01-17,EZU,40.29608917236328
2023-01-17,TSM,84.6917724609375
2023-01-18,SPY,375.30084228515625
2023-01-18,EWJ,52.38508224487305
2023-01-18,EWY,57.08259201049805
2023-01-18,EZU,40.0662956237793
2023-01-18,TSM,85.14859771728516
2023-01-19,SPY,372.5687255859375
2023-01-19,EWJ,52.35762405395508
2023-01-19,EWY,57.87385177612305
2023-01-19,EZU,39.8181266784668
2023-01-19,TSM,84.13030242919922
2023-01-20,SPY,379.50933837890625
2023-01-20,EWJ,52.95259475708008
2023-01-20,EWY,58.86991500854492
2023-01-20,EZU,40.21336364746094
2023-01-20,TSM,86.63325500488281
2023-01-23,SPY,384.0628967285156
2023-01-23,EWJ,52.80613708496094
2023-01-23,EWY,59.48430633544922
2023-01-23,EZU,40.48911666870117
2023-01-23,TSM,91.03963470458984
2023-01-24,SPY,383.6506652832031
2023-01-24,EWJ,53.16312789916992
2023-01-24,EWY,59.30743408203125
2023-01-24,EZU,40.4983024597168
2023-01-24,TSM,89.99275207519531
2023-01-25,SPY,383.7944030761719
2023-01-25,EWJ,53.80385971069336
2023-01-25,EWY,59.44706726074219
2023-01-25,EZU,40.709712982177734
2023-01-25,TSM,87.94660949707031
2023-01-26,SPY,388.0124816894531
2023-01-26,EWJ,53.69402313232422
2023-01-26,EWY,60.592071533203125
2023-01-26,EZU,40.829200744628906
2023-01-26,TSM,88.93637084960938
2023-01-27,SPY,388.90399169921875
2023-01-27,EWJ,53.840476989746094
2023-01-27,EWY,60.88996505737305
2023-01-27,EZU,40.68213653564453
2023-01-27,TSM,88.79362487792969
2023-01-30,SPY,384.0245056152344
2023-01-30,EWJ,53.52010726928711
2023-01-30,EWY,59.549468994140625
2023-01-30,EZU,40.37881088256836
2023-01-30,TSM,88.63182067871094
2023-01-31,SPY,389.67095947265625
2023-01-31,EWJ,53.70317459106445
2023-01-31,EWY,59.084022521972656
2023-01-31,EZU,40.755672454833984
2023-01-31,TSM,88.25115203857422
2023-02-01,SPY,393.812255859375
2023-02-01,EWJ,53.88624572753906
2023-02-01,EWY,60.61069107055664
2023-02-01,EZU,41.35313034057617
2023-02-01,TSM,90.1640625
2023-02-02,SPY,399.54498291015625
2023-02-02,EWJ,53.758094787597656
2023-02-02,EWY,60.601383209228516
2023-02-02,EZU,41.592105865478516
2023-02-02,TSM,91.98181915283203
2023-02-03,SPY,395.2981872558594
2023-02-03,EWJ,53.14481735229492
2023-02-03,EWY,59.018863677978516
2023-02-03,EZU,41.09575653076172
2023-02-03,TSM,90.08792877197266
2023-02-06,SPY,392.88238525390625
2023-02-06,EWJ,52.65968704223633
2023-02-06,EWY,57.33393478393555
2023-02-06,EZU,40.562644958496094
2023-02-06,TSM,87.39461517333984
2023-02-07,SPY,398.020751953125
2023-02-07,EWJ,53.42857360839844
2023-02-07,EWY,58.41377639770508
2023-02-07,EZU,40.79243850708008
2023-02-07,TSM,89.98324584960938
2023-02-08,SPY,393.6684875488281
2023-02-08,EWJ,52.84275436401367
2023-02-08,EWY,58.56271743774414
2023-02-08,EZU,40.53506851196289
2023-02-08,TSM,89.72627258300781
2023-02-09,SPY,390.2557067871094
2023-02-09,EWJ,52.89767837524414
2023-02-09,EWY,58.3858528137207
2023-02-09,EZU,40.69133377075195
2023-02-09,TSM,92.0198745727539
2023-02-10,SPY,391.16644287109375
2023-02-10,EWJ,53.199737548828125
2023-02-10,EWY,58.16243362426758
2023-02-10,EZU,40.25932312011719
2023-02-10,TSM,90.7636489868164
2023-02-13,SPY,395.75830078125
2023-02-13,EWJ,53.172279357910156
2023-02-13,EWY,58.283451080322266
2023-02-13,EZU,40.80162811279297
2023-02-13,TSM,91.46788787841797
2023-02-14,SPY,395.576171875
2023-02-14,EWJ,52.90682601928711
2023-02-14,EWY,58.274139404296875
2023-02-14,EZU,41.02223205566406
2023-02-14,TSM,93.22853088378906
2023-02-15,SPY,396.8608093261719
2023-02-15,EWJ,52.38508224487305
2023-02-15,EWY,56.58921813964844
2023-02-15,EZU,41.1141471862793
2023-02-15,TSM,88.27970123291016
2023-02-16,SPY,391.3965148925781
2023-02-16,EWJ,52.2111701965332
2023-02-16,EWY,57.203609466552734
2023-02-16,EZU,40.9854621887207
2023-02-16,TSM,86.43340301513672
2023-02-17,SPY,390.4186706542969
2023-02-17,EWJ,52.1928596496582
2023-02-17,EWY,56.682308197021484
2023-02-17,EZU,41.1141471862793
2023-02-17,TSM,85.74817657470703
2023-02-21,SPY,382.5865783691406
2023-02-21,EWJ,51.552120208740234
2023-02-21,EWY,55.956207275390625
2023-02-21,EZU,40.40638732910156
2023-02-21,TSM,83.40699005126953
2023-02-22,SPY,382.059326171875
2023-02-22,EWJ,51.16767883300781
2023-02-22,EWY,55.406978607177734
2023-02-22,EZU,40.19498825073242
2023-02-22,TSM,82.6361312866211
2023-02-23,SPY,384.0916442871094
2023-02-23,EWJ,51.68027114868164
2023-02-23,EWY,56.3378791809082
2023-02-23,EZU,40.53506851196289
2023-02-23,TSM,85.72913360595703
2023-02-24,SPY,379.98858642578125
2023-02-24,EWJ,50.91138458251953
2023-02-24,EWY,54.55986022949219
2023-02-24,EZU,39.65267562866211
2023-02-24,TSM,83.85430145263672
2023-02-27,SPY,381.2828063964844
2023-02-27,EWJ,51.396514892578125
2023-02-27,EWY,54.662261962890625
2023-02-27,EZU,40.32366180419922
2023-02-27,TSM,83.08341217041016
2023-02-28,SPY,379.87359619140625
2023-02-28,EWJ,51.204288482666016
2023-02-28,EWY,54.457462310791016
2023-02-28,EZU,40.05711364746094
2023-02-28,TSM,82.86451721191406
2023-03-01,SPY,378.41644287109375
2023-03-01,EWJ,51.28667068481445
2023-03-01,EWY,55.500064849853516
2023-03-01,EZU,40.32366180419922
2023-03-01,TSM,84.14933013916016
2023-03-02,SPY,381.3594055175781
2023-03-02,EWJ,51.34159469604492
2023-03-02,EWY,55.258033752441406
2023-03-02,EZU,40.360435485839844
2023-03-02,TSM,84.7298583984375
2023-03-03,SPY,387.4756774902344
2023-03-03,EWJ,52.52238464355469
2023-03-03,EWY,56.4123420715332
2023-03-03,EZU,41.00384521484375
2023-03-03,TSM,85.4531478881836
2023-03-06,SPY,387.7440490722656
2023-03-06,EWJ,52.52238464355469
2023-03-06,EWY,56.533363342285156
2023-03-06,EZU,41.02223205566406
2023-03-06,TSM,85.25328063964844
2023-03-07,SPY,381.8004455566406
2023-03-07,EWJ,52.05555725097656
2023-03-07,EWY,54.950836181640625
2023-03-07,EZU,40.268516540527344
2023-03-07,TSM,84.55854797363281
2023-03-08,SPY,382.4235534667969
2023-03-08,EWJ,52.69630432128906
2023-03-08,EWY,55.09978485107422
2023-03-08,EZU,40.40638732910156
2023-03-08,TSM,86.44290161132812
2023-03-09,SPY,375.367919921875
2023-03-09,EWJ,52.604766845703125
2023-03-09,EWY,53.74998474121094
2023-03-09,EZU,39.946807861328125
2023-03-09,TSM,84.58710479736328
2023-03-10,SPY,369.95159912109375
2023-03-10,EWJ,51.973175048828125
2023-03-10,EWY,53.77791213989258
2023-03-10,EZU,39.62510681152344
2023-03-10,TSM,83.03582763671875
2023-03-13,SPY,369.4242858886719
2023-03-13,EWJ,51.4788932800293
2023-03-13,EWY,54.9415283203125
2023-03-13,EZU,39.20228576660156
2023-03-13,TSM,83.50215911865234
2023-03-14,SPY,375.5308837890625
2023-03-14,EWJ,51.33243942260742
2023-03-14,EWY,54.215431213378906
2023-03-14,EZU,39.98357391357422
2023-03-14,TSM,84.97730255126953
2023-03-15,SPY,373.1822204589844
2023-03-15,EWJ,50.288944244384766
2023-03-15,EWY,53.340389251708984
2023-03-15,EZU,38.411808013916016
2023-03-15,TSM,82.51239776611328
2023-03-16,SPY,379.729736328125
2023-03-16,EWJ,51.31413269042969
2023-03-16,EWY,54.96945571899414
2023-03-16,EZU,39.082794189453125
2023-03-16,TSM,85.42922973632812
2023-03-17,SPY,375.2896728515625
2023-03-17,EWJ,50.99375915527344
2023-03-17,EWY,54.29921340942383
2023-03-17,EZU,38.466957092285156
2023-03-17,TSM,85.59185791015625
2023-03-20,SPY,378.8982849121094
2023-03-20,EWJ,51.735191345214844
2023-03-20,EWY,54.74604034423828
2023-03-20,EZU,39.21147918701172
2023-03-20,TSM,86.13716125488281
2023-03-21,SPY,383.87347412109375
2023-03-21,EWJ,52.05555725097656
2023-03-21,EWY,55.04393005371094
2023-03-21,EZU,40.0662956237793
2023-03-21,TSM,88.49053955078125
2023-03-22,SPY,377.32977294921875
2023-03-22,EWJ,51.90910339355469
2023-03-22,EWY,55.379051208496094
2023-03-22,EZU,39.91004180908203
2023-03-22,TSM,88.60530853271484
2023-03-23,SPY,378.349853515625
2023-03-23,EWJ,52.137943267822266
2023-03-23,EWY,56.29133224487305
2023-03-23,EZU,39.946807861328125
2023-03-23,TSM,90.48994445800781
2023-03-24,SPY,380.8325500488281
2023-03-24,EWJ,52.29355239868164
2023-03-24,EWY,55.56523132324219
2023-03-24,EZU,39.52399826049805
2023-03-24,TSM,88.7679443359375
2023-03-27,SPY,381.5447082519531
2023-03-27,EWJ,52.52238464355469
2023-03-27,EWY,55.379051208496094
2023-03-27,EZU,39.91923141479492
2023-03-27,TSM,86.73028564453125
2023-03-28,SPY,380.688232421875
2023-03-28,EWJ,52.623069763183594
2023-03-28,EWY,55.88173294067383
2023-03-28,EZU,39.97438049316406
2023-03-28,TSM,86.87377166748047
2023-03-29,SPY,386.2214660644531
2023-03-29,EWJ,52.8244514465332
2023-03-29,EWY,55.85380935668945
2023-03-29,EZU,40.663753509521484
2023-03-29,TSM,88.73926544189453
2023-03-30,SPY,388.48291015625
2023-03-30,EWJ,53.071590423583984
2023-03-30,EWY,56.486820220947266
2023-03-30,EZU,41.32555389404297
2023-03-30,TSM,88.46184539794922
2023-03-31,SPY,393.9584655761719
2023-03-31,EWJ,53.72148513793945
2023-03-31,EWY,56.989501953125
2023-03-31,EZU,41.43585205078125
2023-03-31,TSM,88.98796844482422
2023-04-03,SPY,395.4596862792969
2023-04-03,EWJ,53.968624114990234
2023-04-03,EWY,56.654380798339844
2023-04-03,EZU,41.70240783691406
2023-04-03,TSM,88.81578826904297
2023-04-04,SPY,393.26556396484375
2023-04-04,EWJ,53.950321197509766
2023-04-04,EWY,56.36580276489258
2023-04-04,EZU,41.77593994140625
2023-04-04,TSM,88.17481231689453
2023-04-05,SPY,392.2359313964844
2023-04-05,EWJ,53.14481735229492
2023-04-05,EWY,56.430965423583984
2023-04-05,EZU,41.490997314453125
2023-04-05,TSM,86.29021453857422
2023-04-06,SPY,393.76593017578125
2023-04-06,EWJ,52.915985107421875
2023-04-06,EWY,55.81657028198242
2023-04-06,EZU,41.7575569152832
2023-04-06,TSM,86.32848358154297
2023-04-10,SPY,394.17010498046875
2023-04-10,EWJ,52.80613708496094
2023-04-10,EWY,57.0267333984375
2023-04-10,EZU,41.77593994140625
2023-04-10,TSM,85.16136169433594
2023-04-11,SPY,394.2760314941406
2023-04-11,EWJ,52.98006057739258
2023-04-11,EWY,57.73421859741211
2023-04-11,EZU,41.87705612182617
2023-04-11,TSM,85.37183380126953
2023-04-12,SPY,392.66888427734375
2023-04-12,EWJ,53.15397262573242
2023-04-12,EWY,57.86454772949219
2023-04-12,EZU,42.20794677734375
2023-04-12,TSM,83.10456848144531
2023-04-13,SPY,397.8846130371094
2023-04-13,EWJ,53.8953971862793
2023-04-13,EWY,59.58670425415039
2023-04-13,EZU,42.741065979003906
2023-04-13,TSM,83.27676391601562
2023-04-14,SPY,396.9127197265625
2023-04-14,EWJ,53.49264907836914
2023-04-14,EWY,58.972312927246094
2023-04-14,EZU,42.66753005981445
2023-04-14,TSM,83.42024993896484
2023-04-17,SPY,398.3369140625
2023-04-17,EWJ,53.648258209228516
2023-04-17,EWY,58.48824691772461
2023-04-17,EZU,42.345821380615234
2023-04-17,TSM,84.17601776123047
2023-04-18,SPY,398.59674072265625
2023-04-18,EWJ,53.968624114990234
2023-04-18,EWY,58.61857223510742
2023-04-18,EZU,42.67672348022461
2023-04-18,TSM,84.31951904296875
2023-04-19,SPY,398.5293884277344
2023-04-19,EWJ,53.538414001464844
2023-04-19,EWY,58.05072784423828
2023-04-19,EZU,42.67672348022461
2023-04-19,TSM,83.448974609375
2023-04-20,SPY,396.3546142578125
2023-04-20,EWJ,53.71233367919922
2023-04-20,EWY,57.86454772949219
2023-04-20,EZU,42.51127243041992
2023-04-20,TSM,85.41966247558594
2023-04-21,SPY,396.6624755859375
2023-04-21,EWJ,54.0143928527832
2023-04-21,EWY,57.30601119995117
2023-04-21,EZU,42.823787689208984
2023-04-21,TSM,81.66958618164062
2023-04-24,SPY,397.0763244628906
2023-04-24,EWJ,53.986934661865234
2023-04-24,EWY,56.93364715576172
2023-04-24,EZU,42.9984245300293
2023-04-24,TSM,80.97122192382812
2023-04-25,SPY,390.773193359375
2023-04-25,EWJ,53.61164093017578
2023-04-25,EWY,55.32319641113281
2023-04-25,EZU,42.23552703857422
2023-04-25,TSM,78.72308349609375
2023-04-26,SPY,389.1180419921875
2023-04-26,EWJ,53.41941452026367
2023-04-26,EWY,55.63039016723633
2023-04-26,EZU,42.345821380615234
2023-04-26,TSM,78.68482208251953
2023-04-27,SPY,396.8646545410156
2023-04-27,EWJ,54.28900146484375
2023-04-27,EWY,56.34718322753906
2023-04-27,EZU,42.83298110961914
2023-04-27,TSM,80.04325103759766
2023-04-28,SPY,400.25189208984375
2023-04-28,EWJ,53.858787536621094
2023-04-28,EWY,56.477508544921875
2023-04-28,EZU,42.75944137573242
2023-04-28,TSM,80.64595031738281
2023-05-01,SPY,399.8477478027344
2023-05-01,EWJ,53.79471206665039
2023-05-01,EWY,56.10514831542969
2023-05-01,EZU,42.777828216552734
2023-05-01,TSM,80.33982849121094
2023-05-02,SPY,395.3537902832031
2023-05-02,EWJ,53.34619140625
2023-05-02,EWY,56.22616958618164
2023-05-02,EZU,42.2263298034668
2023-05-02,TSM,79.36404418945312
