date,EWG,EWQ,EWN,TSM
2023-07-31,28.15104103088379,36.71982192993164,41.329654693603516,95.24956512451172
2023-08-01,27.747787475585938,36.26023483276367,41.0984001159668,94.52906036376952
2023-08-02,27.19091033935547,35.57555389404297,40.071632385253906,91.9352798461914
2023-08-03,27.037290573120117,35.44424057006836,40.12713623046875,91.24359893798828
2023-08-04,27.1044979095459,35.70685577392578,40.08088684082031,92.37718200683594
2023-08-07,27.325328826904297,35.96009826660156,40.5248908996582,92.55970764160156
2023-08-08,26.960479736328125,35.6787223815918,40.08088684082031,90.77288818359376
2023-08-09,27.05649185180664,35.85692596435547,39.9791374206543,90.2829360961914
2023-08-10,27.22931671142578,36.23209762573242,40.23814010620117,91.07068634033205
2023-08-11,26.98928451538086,35.85692596435547,39.618377685546875,88.37122344970703
2023-08-14,26.998884201049805,35.78189468383789,39.618377685546875,89.40874481201172
2023-08-15,26.691640853881836,35.24728012084961,39.06336975097656,88.07342529296875
2023-08-16,26.586029052734375,35.05031204223633,38.72111892700195,88.16948699951172
2023-08-17,26.403602600097656,34.703277587890625,37.87009811401367,88.03499603271484
2023-08-18,26.345996856689453,34.74079895019531,37.9071044921875,87.5162353515625
2023-08-21,26.490015029907227,35.04092788696289,38.092105865478516,88.91880798339844
2023-08-22,26.44200897216797,34.90961837768555,37.87009811401367,88.61138916015625
2023-08-23,26.547622680664062,35.10658645629883,38.25860595703125,90.51349639892578
2023-08-24,26.115564346313477,34.61886978149414,37.37984085083008,88.88997650146484
2023-08-25,26.28838539123535,34.928382873535156,37.59259796142578,89.43755340576172
2023-08-28,26.51881980895996,35.359825134277344,37.990352630615234,90.30215454101562
2023-08-29,26.97007942199707,35.81003189086914,38.56386184692383,91.33966064453124
2023-08-30,26.922075271606445,35.84755325317383,38.55461502075195,91.05147552490234
2023-08-31,26.80685806274414,35.32230758666992,38.15685272216797,89.8890609741211
2023-09-01,26.509220123291016,35.10658645629883,38.02735137939453,89.5240249633789
2023-09-05,26.201974868774414,34.57196807861328,37.601844787597656,90.87854766845705
2023-09-06,26.144367218017578,34.337486267089844,37.59259796142578,88.630615234375
2023-09-07,26.00994873046875,34.27183151245117,36.84333801269531,86.50755310058594
2023-09-08,26.02915382385254,34.46879196166992,36.68608093261719,86.1136703491211
2023-09-11,26.345996856689453,34.85334777832031,37.02832794189453,86.07523345947266
2023-09-12,26.125164031982422,34.5532112121582,36.575077056884766,86.92062377929688
2023-09-13,26.000349044799805,34.3187255859375,36.454830169677734,87.63152313232422
2023-09-14,26.163570404052734,34.675140380859375,36.76008224487305,88.3277359008789
2023-09-15,26.240381240844727,34.84396743774414,36.30682373046875,86.18401336669922
2023-09-18,26.04835319519043,34.4875602722168,36.12181854248047,85.7784423828125
2023-09-19,25.97154426574707,34.58134841918945,36.09407043457031,85.14110565185547
2023-09-20,25.961944580078125,34.49693298339844,36.038570404052734,84.29132843017578
2023-09-21,25.616294860839844,33.906044006347656,35.539058685302734,82.4276351928711
2023-09-22,25.645097732543945,33.793487548828125,35.49280548095703,82.69803619384766
2023-09-25,25.3858642578125,33.51211166381836,35.24305725097656,83.27739715576172
2023-09-26,24.934600830078125,33.09004211425781,34.780548095703125,81.3943862915039
2023-09-27,24.828989028930664,32.93997573852539,34.55854415893555,82.50489807128906
2023-09-28,25.078622817993164,33.315147399902344,34.873050689697266,83.44157409667969
2023-09-29,25.155433654785156,33.380802154541016,35.16905975341797,83.91474151611328
2023-10-02,24.71377182006836,32.73363494873047,34.60479736328125,84.63897705078125
2023-10-03,24.473739624023438,32.48039245605469,34.14229202270508,82.47592163085938
2023-10-04,24.665767669677734,32.6773567199707,34.715797424316406,83.692626953125
2023-10-05,24.684967041015625,32.818050384521484,34.715797424316406,84.040283203125
2023-10-06,25.04981803894043,33.24949645996094,35.23380661010742,86.22264862060547
2023-10-09,24.87699317932129,33.03376770019531,34.93780517578125,85.93294525146484
2023-10-10,25.270647048950195,33.39018249511719,35.56681823730469,87.4972915649414
2023-10-11,25.376262664794922,33.53086853027344,35.74256896972656,88.83955383300781
2023-10-12,25.040218353271484,32.996253967285156,35.428062438964844,89.24510955810547
2023-10-13,24.656166076660156,32.55542755126953,34.715797424316406,87.35243225097656
2023-10-16,24.905799865722656,32.88370132446289,35.06730651855469,88.08634185791016
2023-10-17,24.8865966796875,32.92121505737305,35.10430908203125,87.87388610839844
2023-10-18,24.45453453063965,32.34908676147461,34.23479080200195,86.52198791503906
2023-10-19,24.444934844970703,32.20839309692383,34.2070426940918,89.71827697753906
2023-10-20,24.185701370239258,31.945777893066406,33.82778549194336,88.17323303222656
2023-10-23,24.272113800048828,32.18963623046875,34.086788177490234,87.98011016845703
2023-10-24,24.348922729492188,32.386600494384766,34.47529602050781,88.49190521240234
2023-10-25,24.12809181213379,32.18963623046875,33.85553741455078,84.62931823730469
2023-10-26,23.83045196533203,32.08646011352539,34.04053497314453,84.44583129882812
2023-10-27,23.782445907592773,31.66439437866211,33.98503494262695,83.0359878540039
2023-10-30,24.09929084777832,32.18963623046875,34.410545349121094,83.10359191894531
2023-10-31,24.17609977722168,32.31156921386719,34.64179992675781,83.34500885009766
2023-11-01,24.348922729492188,32.54604721069336,34.863800048828125,84.78382110595703
2023-11-02,24.87699317932129,33.315147399902344,35.770320892333984,87.37174987792969
2023-11-03,25.107425689697266,33.437076568603516,36.538082122802734,88.63675689697266
2023-11-06,25.021015167236328,33.240108489990234,36.26982116699219,89.41893005371094
2023-11-07,24.992210388183594,33.043148040771484,36.20507049560547,89.2354507446289
2023-11-08,25.184236526489258,33.30576705932617,36.51033020019531,88.83955383300781
2023-11-09,25.193838119506836,33.380802154541016,36.575077056884766,88.47258758544922
2023-11-10,25.289852142333984,33.53086853027344,37.10234069824219,94.09266662597656
2023-11-13,25.357059478759766,33.54024887084961,37.2040901184082,93.10770416259766
2023-11-14,26.26918601989746,34.61886978149414,38.452857971191406,95.5121612548828
2023-11-15,26.413204193115234,34.59072494506836,38.61011505126953,95.40593719482422
2023-11-16,26.528419494628906,34.5532112121582,38.517608642578125,95.15487670898438
2023-11-17,26.874069213867188,34.99403762817383,38.869117736816406,96.15914916992188
2023-11-20,26.950878143310547,35.13472366333008,39.035621643066406,96.52608489990234
2023-11-21,26.787656784057617,34.96589660644531,38.6471061706543,95.02932739257812
2023-11-22,26.835662841796875,35.05031204223633,38.71186065673828,95.26109313964844
2023-11-24,27.09489631652832,35.369205474853516,39.183624267578125,94.46926879882812
2023-11-27,27.008485794067383,35.266029357910156,39.09111404418945,93.8705596923828
2023-11-28,27.114099502563477,35.256656646728516,38.87836837768555,94.6141128540039
2023-11-29,27.39253807067871,35.29417037963867,39.1558723449707,95.48318481445312
2023-11-30,27.27732276916504,35.237892150878906,39.017120361328125,93.96712493896484
2023-12-01,27.584564208984375,35.40672302246094,39.276123046875,95.1645278930664
2023-12-04,27.498149871826172,35.21913528442383,39.12812042236328,93.67742919921876
2023-12-05,27.546161651611328,35.266029357910156,39.0726203918457,93.3684310913086
2023-12-06,27.613367080688477,35.303550720214844,39.081871032714844,94.48856353759766
2023-12-07,27.738183975219727,35.50989532470703,39.498130798339844,95.8791046142578
2023-12-08,27.843799591064453,35.93196105957031,39.683128356933594,96.90269470214844
2023-12-11,27.882205963134766,35.98823547363281,39.951385498046875,97.4820785522461
2023-12-12,27.9398136138916,36.082035064697266,40.23814010620117,98.10974884033205
2023-12-13,28.31426429748535,36.56037139892578,40.8486442565918,98.61189270019533
2023-12-14,28.40067481994629,36.879268646240234,41.55165100097656,100.36697387695312
2023-12-15,28.103036880493164,36.5416145324707,41.30190658569336,99.48410034179688
2023-12-18,28.07423210144043,36.5978889465332,41.13540267944336,99.86246490478516
2023-12-19,28.40067481994629,36.907405853271484,41.53316116333008,100.77446746826172
2023-12-20,28.018516540527344,36.456180572509766,40.863128662109375,97.0586166381836
2023-12-21,28.36418914794922,36.98481369018555,41.608646392822266,99.49380493164062
2023-12-22,28.344985961914062,36.93761444091797,41.23588562011719,100.07592010498048
2023-12-26,28.50821876525879,37.16416549682617,41.617958068847656,101.3371810913086
2023-12-27,28.671451568603516,37.29631805419922,41.813655853271484,101.5312271118164
2023-12-28,28.479412078857422,36.93761444091797,41.59932327270508,101.5797348022461
2023-12-29,28.50821876525879,36.98481369018555,41.590003967285156,100.9005889892578
2024-01-02,28.172147750854492,36.44675064086914,40.55561447143555,98.50420379638672
2024-01-03,27.76886558532715,35.889801025390625,39.996482849121094,97.18473052978516
2024-01-04,27.874488830566406,36.0786018371582,39.996482849121094,96.17572784423828
2024-01-05,27.874488830566406,35.94644546508789,39.96852493286133,96.6414031982422
2024-01-08,28.239362716674805,36.36178970336914,40.61152648925781,99.19303894042967
2024-01-09,27.999313354492188,35.95588302612305,40.238773345947266,98.85345458984376
2024-01-10,28.133739471435547,36.154117584228516,40.36923599243164,97.79595184326172
2024-01-11,28.028120040893555,36.154117584228516,40.62084197998047,98.20343017578124
2024-01-12,28.056922912597656,36.24851608276367,40.61152648925781,98.22283172607422
2024-01-16,27.52881622314453,35.568851470947266,39.977848052978516,98.64002227783205
2024-01-17,27.355981826782227,35.31398010253906,39.86601638793945,99.88186645507812
2024-01-18,27.586429595947266,35.78596878051758,40.574249267578125,109.66146850585938
2024-01-19,27.74005889892578,35.79540252685547,40.853816986083984,110.79660034179688
2024-01-22,27.76886558532715,35.776527404785156,40.9749641418457,109.66146850585938
2024-01-23,27.70165252685547,35.64436721801758,41.20793151855469,110.72869110107422
2024-01-24,28.19135284423828,35.94644546508789,42.44733428955078,113.04745483398438
2024-01-25,28.143342971801758,36.25794982910156,42.76417541503906,113.08626556396484
2024-01-26,28.220157623291016,36.8243293762207,42.81077575683594,113.76541900634766
2024-01-29,28.287370681762695,36.918731689453125,42.959869384765625,113.49376678466795
2024-01-30,28.248964309692383,36.99424362182617,42.745540618896484,112.60118103027344
2024-01-31,27.91289520263672,36.597782135009766,42.438018798828125,109.59355926513672
2024-02-01,28.32577896118164,36.77713394165039,42.95055389404297,110.0107421875
2024-02-02,28.066526412963867,36.43730545043945,42.698944091796875,112.3004150390625
2024-02-05,27.91289520263672,36.24851608276367,42.68030548095703,115.24980926513672
2024-02-06,28.114538192749023,36.503379821777344,42.978511810302734,115.82222747802734
2024-02-07,28.037721633911133,36.42786407470703,43.04374313354492,121.25533294677734
2024-02-08,28.095333099365234,36.49394226074219,43.51900863647461,129.74456787109375
2024-02-09,28.104936599731445,36.67329788208008,44.13404846191406,129.14305114746094
2024-02-12,28.172147750854492,36.63554000854492,43.94767761230469,126.57202911376952
2024-02-13,27.663244247436523,35.99364471435547,42.87600326538086,123.7487564086914
2024-02-14,27.999313354492188,36.541141510009766,43.453773498535156,125.41748809814452
2024-02-15,28.306575775146484,36.99424362182617,44.04085922241211,125.18465423583984
2024-02-16,28.33538246154785,36.89985275268555,44.0501823425293,122.91436767578124
2024-02-20,28.40259552001953,37.268001556396484,43.72401809692383,121.59491729736328
2024-02-21,28.527420043945312,37.48511505126953,43.751976013183594,121.60460662841795
2024-02-22,28.99791717529297,37.92877960205078,44.674537658691406,125.22345733642578
2024-02-23,29.017120361328125,38.07981491088867,44.32042694091797,125.66973114013672
2024-02-26,29.10353660583496,37.9948616027832,44.478843688964844,126.74666595458984
2024-02-27,29.333984375,38.15533447265625,44.44157028198242,124.75774383544922
2024-02-28,29.27637481689453,38.032615661621094,44.245872497558594,123.58382415771484
2024-02-29,29.42040252685547,37.957096099853516,44.48816680908203,124.83536529541016
2024-03-01,29.554832458496094,37.985416412353516,45.0379753112793,129.90948486328125
2024-03-04,29.506820678710938,38.10813522338867,45.14048385620117,134.13955688476562
2024-03-05,29.401201248168945,37.93821716308594,44.54407501220703,130.9476318359375
2024-03-06,29.583635330200195,38.240291595458984,45.382774353027344,137.35092163085938
