date,EWG,EWQ,EWN
2023-03-29,26.055816650390625,34.076866149902344,37.900753021240234
2023-03-30,26.523099899291992,34.56315612792969,38.559417724609375
2023-03-31,26.59786605834961,34.68243408203125,38.605159759521484
2023-04-03,26.663288116455078,35.086151123046875,38.788124084472656
2023-04-04,26.78478240966797,35.0953254699707,38.8155632019043
2023-04-05,26.513757705688477,34.90264129638672,38.31241989135742
2023-04-06,26.71001625061035,35.04026794433594,38.440494537353516
2023-04-10,26.7193603515625,35.04026794433594,38.43134689331055
2023-04-11,26.775436401367188,35.214599609375,38.63260269165039
2023-04-12,26.93431282043457,35.64583206176758,38.48623275756836
2023-04-13,27.261411666870117,36.196353912353516,38.952789306640625
2023-04-14,27.233373641967773,36.07707214355469,38.88875198364258
2023-04-17,27.083845138549805,35.847694396972656,38.477088928222656
2023-04-18,27.28944969177246,36.141300201416016,38.8247184753418
2023-04-19,27.280105590820312,36.141300201416016,38.62345504760742
2023-04-20,27.093191146850586,36.095420837402344,38.54112243652344
2023-04-21,27.345523834228516,36.43490982055664,38.596012115478516
2023-04-24,27.438983917236328,36.645938873291016,38.77897262573242
2023-04-25,27.093191146850586,36.05872344970703,37.67205047607422
2023-04-26,27.17730140686035,36.0036735534668,38.001380920410156
2023-04-27,27.37356185913086,36.46243667602539,38.61430740356445
2023-04-28,27.48571014404297,36.30645751953125,38.71493148803711
2023-05-01,27.5044002532959,36.31563186645508,38.6600456237793
2023-05-02,27.13991928100586,35.87521743774414,38.294124603271484
2023-05-03,27.28944969177246,35.95779800415039,38.28497314453125
2023-05-04,27.17730140686035,35.6641845703125,38.019676208496094
2023-05-05,27.569822311401367,36.150474548339844,38.66919708251953
2023-05-08,27.5044002532959,36.122947692871094,38.70579147338867
2023-05-09,27.326833724975586,35.78346633911133,38.13859939575195
2023-05-10,27.298795700073242,35.74676513671875,38.358158111572266
2023-05-11,27.06515121459961,35.71923828125,38.3856086730957
2023-05-12,26.96234893798828,35.52655792236328,38.175193786621094
2023-05-15,27.083845138549805,35.755943298339844,38.724090576171875
2023-05-16,26.89693260192871,35.48986053466797,38.513675689697266
2023-05-17,27.06515121459961,35.64583206176758,38.89789581298828
2023-05-18,27.17730140686035,35.55408477783203,39.09001541137695
2023-05-19,27.40159797668457,35.83852005004883,39.199790954589844
2023-05-22,27.298795700073242,35.801815032958984,39.391902923583984
2023-05-23,26.94365882873535,35.021915435791016,38.8155632019043
2023-05-24,26.504411697387695,34.5448112487793,38.13859939575195
2023-05-25,26.43899154663086,34.48058319091797,38.55027389526367
2023-05-26,26.71001625061035,34.8292350769043,39.346160888671875
2023-05-30,26.5698299407959,34.45305252075195,38.73323440551758
2023-05-31,26.149272918701172,33.94841384887695,38.30327224731445
2023-06-01,26.5698299407959,34.260372161865234,38.760677337646484
2023-06-02,26.738054275512695,34.68243408203125,39.04426956176758
2023-06-05,26.560483932495117,34.287899017333984,38.87045669555664
2023-06-06,26.644596099853516,34.46223068237305,38.8247184753418
2023-06-07,26.528419494628906,34.290592193603516,38.6471061706543
2023-06-08,26.864465713500977,34.75016784667969,39.007869720458984
2023-06-09,26.653236389160156,34.58134841918945,38.79511260986328
2023-06-12,27.018085479736328,34.890865325927734,39.17436981201172
2023-06-13,27.25811767578125,35.12534713745117,39.618377685546875
2023-06-14,27.421342849731445,35.284793853759766,39.8126335144043
2023-06-15,27.77659034729004,35.65058517456055,40.28438949584961
2023-06-16,27.757387161254883,35.913204193115234,39.84038162231445
2023-06-20,27.31572914123535,35.50051498413086,39.3223762512207
2023-06-21,27.25811767578125,35.47237777709961,39.06336975097656
2023-06-22,27.219715118408203,35.228515625,39.276123046875
2023-06-23,26.81645965576172,34.7783203125,38.61011505126953
2023-06-26,26.787656784057617,34.90961837768555,38.702613830566406
2023-06-27,27.075695037841797,35.47237777709961,39.59062576293945
2023-06-28,27.085294723510742,35.584922790527344,39.627628326416016
2023-06-29,26.950878143310547,35.60368728637695,39.599876403808594
2023-06-30,27.430944442749023,36.138301849365234,40.03463363647461
2023-07-03,27.296525955200195,36.02574920654297,40.117881774902344
2023-07-05,26.84526252746582,35.43486022949219,39.636878967285156
2023-07-06,26.297988891601562,34.5532112121582,38.9893684387207
2023-07-07,26.576425552368164,34.87210464477539,39.23912048339844
2023-07-10,26.778053283691406,35.181617736816406,39.59062576293945
2023-07-11,27.06609535217285,35.65058517456055,39.80337905883789
2023-07-12,27.718984603881836,36.58850860595703,40.79314422607422
2023-07-13,28.19904899597168,37.11375045776367,41.745914459228516
2023-07-14,28.045425415039062,36.97305679321289,41.727413177490234
2023-07-17,28.103036880493164,36.766719818115234,41.77366256713867
2023-07-18,28.170244216918945,36.83237075805664,41.86615753173828
2023-07-19,28.05502700805664,36.766719818115234,41.44065475463867
2023-07-20,27.872604370117188,36.7573356628418,40.58964538574219
2023-07-21,27.9398136138916,36.98244094848633,40.82089614868164
2023-07-24,27.786191940307617,36.7573356628418,40.58039093017578
2023-07-25,27.834199905395508,36.37278366088867,40.66364288330078
2023-07-26,27.805395126342773,36.32589340209961,40.719146728515625
2023-07-27,27.882205963134766,36.34464645385742,40.9411506652832
2023-07-28,28.247055053710938,36.7573356628418,41.63490676879883
2023-07-31,28.15104103088379,36.71982192993164,41.329654693603516
2023-08-01,27.747787475585938,36.26023483276367,41.0984001159668
2023-08-02,27.19091033935547,35.57555389404297,40.071632385253906
2023-08-03,27.037290573120117,35.44424057006836,40.12713623046875
2023-08-04,27.1044979095459,35.70685577392578,40.08088684082031
2023-08-07,27.325328826904297,35.96009826660156,40.5248908996582
2023-08-08,26.960479736328125,35.6787223815918,40.08088684082031
2023-08-09,27.05649185180664,35.85692596435547,39.9791374206543
2023-08-10,27.22931671142578,36.23209762573242,40.23814010620117
2023-08-11,26.98928451538086,35.85692596435547,39.618377685546875
2023-08-14,26.998884201049805,35.78189468383789,39.618377685546875
2023-08-15,26.691640853881836,35.24728012084961,39.06336975097656
2023-08-16,26.586029052734375,35.05031204223633,38.72111892700195
2023-08-17,26.403602600097656,34.703277587890625,37.87009811401367
2023-08-18,26.345996856689453,34.74079895019531,37.9071044921875
2023-08-21,26.490015029907227,35.04092788696289,38.092105865478516
2023-08-22,26.44200897216797,34.90961837768555,37.87009811401367
2023-08-23,26.547622680664062,35.10658645629883,38.25860595703125
2023-08-24,26.115564346313477,34.61886978149414,37.37984085083008
2023-08-25,26.28838539123535,34.928382873535156,37.59259796142578
2023-08-28,26.51881980895996,35.359825134277344,37.990352630615234
2023-08-29,26.97007942199707,35.81003189086914,38.56386184692383
2023-08-30,26.922075271606445,35.84755325317383,38.55461502075195
2023-08-31,26.80685806274414,35.32230758666992,38.15685272216797
2023-09-01,26.509220123291016,35.10658645629883,38.02735137939453
2023-09-05,26.201974868774414,34.57196807861328,37.601844787597656
2023-09-06,26.144367218017578,34.337486267089844,37.59259796142578
2023-09-07,26.00994873046875,34.27183151245117,36.84333801269531
2023-09-08,26.02915382385254,34.46879196166992,36.68608093261719
2023-09-11,26.345996856689453,34.85334777832031,37.02832794189453
2023-09-12,26.125164031982422,34.5532112121582,36.575077056884766
2023-09-13,26.000349044799805,34.3187255859375,36.454830169677734
2023-09-14,26.163570404052734,34.675140380859375,36.76008224487305
2023-09-15,26.240381240844727,34.84396743774414,36.30682373046875
2023-09-18,26.04835319519043,34.4875602722168,36.12181854248047
2023-09-19,25.97154426574707,34.58134841918945,36.09407043457031
2023-09-20,25.961944580078125,34.49693298339844,36.038570404052734
2023-09-21,25.616294860839844,33.906044006347656,35.539058685302734
2023-09-22,25.645097732543945,33.793487548828125,35.49280548095703
2023-09-25,25.3858642578125,33.51211166381836,35.24305725097656
2023-09-26,24.934600830078125,33.09004211425781,34.780548095703125
2023-09-27,24.828989028930664,32.93997573852539,34.55854415893555
2023-09-28,25.078622817993164,33.315147399902344,34.873050689697266
2023-09-29,25.155433654785156,33.380802154541016,35.16905975341797
2023-10-02,24.71377182006836,32.73363494873047,34.60479736328125
2023-10-03,24.473739624023438,32.48039245605469,34.14229202270508
2023-10-04,24.665767669677734,32.6773567199707,34.715797424316406
2023-10-05,24.684967041015625,32.818050384521484,34.715797424316406
2023-10-06,25.04981803894043,33.24949645996094,35.23380661010742
2023-10-09,24.87699317932129,33.03376770019531,34.93780517578125
2023-10-10,25.270647048950195,33.39018249511719,35.56681823730469
2023-10-11,25.376262664794922,33.53086853027344,35.74256896972656
2023-10-12,25.040218353271484,32.996253967285156,35.428062438964844
2023-10-13,24.656166076660156,32.55542755126953,34.715797424316406
2023-10-16,24.905799865722656,32.88370132446289,35.06730651855469
2023-10-17,24.8865966796875,32.92121505737305,35.10430908203125
2023-10-18,24.45453453063965,32.34908676147461,34.23479080200195
2023-10-19,24.444934844970703,32.20839309692383,34.2070426940918
2023-10-20,24.185701370239258,31.945777893066406,33.82778549194336
2023-10-23,24.272113800048828,32.18963623046875,34.086788177490234
2023-10-24,24.348922729492188,32.386600494384766,34.47529602050781
2023-10-25,24.12809181213379,32.18963623046875,33.85553741455078
2023-10-26,23.83045196533203,32.08646011352539,34.04053497314453
2023-10-27,23.782445907592773,31.66439437866211,33.98503494262695
2023-10-30,24.09929084777832,32.18963623046875,34.410545349121094
2023-10-31,24.17609977722168,32.31156921386719,34.64179992675781
2023-11-01,24.348922729492188,32.54604721069336,34.863800048828125
2023-11-02,24.87699317932129,33.315147399902344,35.770320892333984
2023-11-03,25.107425689697266,33.437076568603516,36.538082122802734
2023-11-06,25.021015167236328,33.240108489990234,36.26982116699219
2023-11-07,24.992210388183594,33.043148040771484,36.20507049560547
2023-11-08,25.184236526489258,33.30576705932617,36.51033020019531
2023-11-09,25.193838119506836,33.380802154541016,36.575077056884766
2023-11-10,25.289852142333984,33.53086853027344,37.10234069824219
2023-11-13,25.357059478759766,33.54024887084961,37.2040901184082
2023-11-14,26.26918601989746,34.61886978149414,38.452857971191406
2023-11-15,26.413204193115234,34.59072494506836,38.61011505126953
2023-11-16,26.528419494628906,34.5532112121582,38.517608642578125
2023-11-17,26.874069213867188,34.99403762817383,38.869117736816406
2023-11-20,26.950878143310547,35.13472366333008,39.035621643066406
2023-11-21,26.787656784057617,34.96589660644531,38.6471061706543
2023-11-22,26.835662841796875,35.05031204223633,38.71186065673828
2023-11-24,27.09489631652832,35.369205474853516,39.183624267578125
2023-11-27,27.008485794067383,35.266029357910156,39.09111404418945
2023-11-28,27.114099502563477,35.256656646728516,38.87836837768555
2023-11-29,27.39253807067871,35.29417037963867,39.1558723449707
2023-11-30,27.27732276916504,35.237892150878906,39.017120361328125
2023-12-01,27.584564208984375,35.40672302246094,39.276123046875
2023-12-04,27.498149871826172,35.21913528442383,39.12812042236328
2023-12-05,27.546161651611328,35.266029357910156,39.0726203918457
2023-12-06,27.613367080688477,35.303550720214844,39.081871032714844
2023-12-07,27.738183975219727,35.50989532470703,39.498130798339844
2023-12-08,27.843799591064453,35.93196105957031,39.683128356933594
2023-12-11,27.882205963134766,35.98823547363281,39.951385498046875
2023-12-12,27.9398136138916,36.082035064697266,40.23814010620117
2023-12-13,28.31426429748535,36.56037139892578,40.8486442565918
2023-12-14,28.40067481994629,36.879268646240234,41.55165100097656
2023-12-15,28.103036880493164,36.5416145324707,41.30190658569336
2023-12-18,28.07423210144043,36.5978889465332,41.13540267944336
2023-12-19,28.40067481994629,36.907405853271484,41.53316116333008
2023-12-20,28.018516540527344,36.456180572509766,40.863128662109375
2023-12-21,28.36418914794922,36.98481369018555,41.608646392822266
2023-12-22,28.344985961914062,36.93761444091797,41.23588562011719
2023-12-26,28.50821876525879,37.16416549682617,41.617958068847656
2023-12-27,28.671451568603516,37.29631805419922,41.813655853271484
2023-12-28,28.479412078857422,36.93761444091797,41.59932327270508
2023-12-29,28.50821876525879,36.98481369018555,41.590003967285156
2024-01-02,28.172147750854492,36.44675064086914,40.55561447143555
2024-01-03,27.76886558532715,35.889801025390625,39.996482849121094
2024-01-04,27.874488830566406,36.0786018371582,39.996482849121094
2024-01-05,27.874488830566406,35.94644546508789,39.96852493286133
2024-01-08,28.239362716674805,36.36178970336914,40.61152648925781
2024-01-09,27.999313354492188,35.95588302612305,40.238773345947266
2024-01-10,28.133739471435547,36.154117584228516,40.36923599243164
2024-01-11,28.028120040893555,36.154117584228516,40.62084197998047
2024-01-12,28.056922912597656,36.24851608276367,40.61152648925781
2024-01-16,27.52881622314453,35.568851470947266,39.977848052978516
2024-01-17,27.355981826782227,35.31398010253906,39.86601638793945
2024-01-18,27.586429595947266,35.78596878051758,40.574249267578125
2024-01-19,27.74005889892578,35.79540252685547,40.853816986083984
2024-01-22,27.76886558532715,35.776527404785156,40.9749641418457
2024-01-23,27.70165252685547,35.64436721801758,41.20793151855469
2024-01-24,28.19135284423828,35.94644546508789,42.44733428955078
2024-01-25,28.143342971801758,36.25794982910156,42.76417541503906
2024-01-26,28.220157623291016,36.8243293762207,42.81077575683594
2024-01-29,28.287370681762695,36.918731689453125,42.959869384765625
2024-01-30,28.248964309692383,36.99424362182617,42.745540618896484
2024-01-31,27.91289520263672,36.597782135009766,42.438018798828125
2024-02-01,28.32577896118164,36.77713394165039,42.95055389404297
2024-02-02,28.066526412963867,36.43730545043945,42.698944091796875
2024-02-05,27.91289520263672,36.24851608276367,42.68030548095703
2024-02-06,28.114538192749023,36.503379821777344,42.978511810302734
2024-02-07,28.037721633911133,36.42786407470703,43.04374313354492
2024-02-08,28.095333099365234,36.49394226074219,43.51900863647461
2024-02-09,28.104936599731445,36.67329788208008,44.13404846191406
2024-02-12,28.172147750854492,36.63554000854492,43.94767761230469
2024-02-13,27.663244247436523,35.99364471435547,42.87600326538086
2024-02-14,27.999313354492188,36.541141510009766,43.453773498535156
2024-02-15,28.306575775146484,36.99424362182617,44.04085922241211
2024-02-16,28.33538246154785,36.89985275268555,44.0501823425293
2024-02-20,28.40259552001953,37.268001556396484,43.72401809692383
2024-02-21,28.527420043945312,37.48511505126953,43.751976013183594
2024-02-22,28.99791717529297,37.92877960205078,44.674537658691406
2024-02-23,29.017120361328125,38.07981491088867,44.32042694091797
2024-02-26,29.10353660583496,37.9948616027832,44.478843688964844
2024-02-27,29.333984375,38.15533447265625,44.44157028198242
2024-02-28,29.27637481689453,38.032615661621094,44.245872497558594
2024-02-29,29.42040252685547,37.957096099853516,44.48816680908203
2024-03-01,29.554832458496094,37.985416412353516,45.0379753112793
2024-03-04,29.506820678710938,38.10813522338867,45.14048385620117
2024-03-05,29.401201248168945,37.93821716308594,44.54407501220703
2024-03-06,29.583635330200195,38.240291595458984,45.382774353027344
2024-03-07,30.006122589111328,38.750038146972656,46.43580627441406
2024-03-08,29.77567481994629,38.60844421386719,45.550514221191406
2024-03-11,29.794879913330078,38.721717834472656,45.16843795776367
2024-03-12,30.169355392456055,39.004913330078125,45.74620819091797
2024-03-13,30.159753799438477,39.28810119628906,45.61574935913086
2024-03-14,29.91010284423828,39.16538619995117,45.14048385620117
2024-03-15,29.92930793762207,39.240901947021484,44.8702392578125
2024-03-18,29.756471633911133,38.93882751464844,44.77704620361328
2024-03-19,29.833288192749023,38.90106964111328,45.05661392211914
2024-03-20,30.198163986206055,39.49577713012695,45.76484680175781
2024-03-21,30.06373405456543,39.042667388916016,45.988494873046875
2024-03-22,30.044530868530273,38.80667495727539,45.71825408935547
2024-03-25,30.188560485839844,38.87275314331055,45.82075881958008
2024-03-26,30.322986602783203,38.95771408081055,45.94190216064453
2024-03-27,30.6014461517334,39.26921844482422,46.36125183105469
2024-03-28,30.486221313476562,39.08986282348633,46.10964584350586
2024-04-01,30.467018127441406,39.061546325683594,46.4637565612793
2024-04-02,30.102142333984375,38.64619827270508,45.89530944824219
2024-04-03,30.390201568603516,38.94826889038086,46.342613220214844
2024-04-04,30.121347427368164,38.476280212402344,45.848716735839844
2024-04-05,30.102142333984375,38.53292465209961,46.35193634033203
2024-04-08,30.322986602783203,38.80667495727539,46.49171447753906
2024-04-09,30.111745834350586,38.61787796020508,46.43580627441406
2024-04-10,29.737266540527344,38.05149841308594,46.05372619628906
2024-04-11,29.62204360961914,38.089256286621094,46.13759994506836
2024-04-12,29.045927047729492,37.390716552734375,44.926151275634766
2024-04-15,29.05552864074707,37.3718376159668,44.80500793457031
2024-04-16,28.805877685546875,37.258567810058594,44.97274398803711
2024-04-17,28.949907302856445,37.52287292480469,44.27383041381836
2024-04-18,28.84428596496582,37.57951354980469,43.9942626953125
2024-04-19,28.815479278564453,37.67390823364258,43.62151336669922
2024-04-22,29.170751571655273,37.96654510498047,44.25519561767578
2024-04-23,29.69886016845703,38.3724479675293,45.18708038330078
2024-04-24,29.564434051513672,38.33469009399414,44.93547058105469
2024-04-25,29.468414306640625,38.10813522338867,44.7584114074707
2024-04-26,29.727664947509766,38.391326904296875,45.11252975463867
2024-04-29,29.746870040893555,38.32524871826172,45.438682556152344
2024-04-30,29.24756622314453,37.796627044677734,44.51612091064453
2024-05-01,29.18035316467285,37.655029296875,44.35770034790039
2024-05-02,29.48761558532715,38.032615661621094,45.075252532958984
2024-05-03,29.71806526184082,38.36301040649414,45.89530944824219
2024-05-06,30.034929275512695,38.60844421386719,46.25874328613281
2024-05-07,30.332590103149414,38.891632080078125,46.398529052734375
2024-05-08,30.399803161621094,39.193702697753906,46.56626892089844
2024-05-09,30.78388214111328,39.61849594116211,46.93901824951172
2024-05-10,30.899105072021484,39.646812438964844,47.199951171875
2024-05-13,30.889501571655273,39.67512893676758,47.28382110595703
2024-05-14,31.071941375732422,39.98664474487305,47.60997772216797
2024-05-15,31.43681526184082,40.194313049316406,48.215702056884766
2024-05-16,31.062335968017578,39.84504699707031,47.97340774536133
2024-05-17,31.12955093383789,39.8828010559082,48.19706726074219
2024-05-20,31.091144561767578,39.8828010559082,48.243656158447266
2024-05-21,31.052736282348633,39.835601806640625,48.07592010498047
2024-05-22,30.80308723449707,39.46745300292969,47.7218017578125
2024-05-23,30.659055709838867,39.278663635253906,47.54474639892578
2024-05-24,30.99512481689453,39.61849594116211,48.19706726074219
2024-05-28,30.95671844482422,39.476898193359375,48.41140365600586
2024-05-29,30.476619720458984,38.78779983520508,47.460872650146484
2024-05-30,30.51502799987793,39.08042907714844,47.71248245239258
2024-05-31,30.78388214111328,39.36362075805664,47.70316696166992
2024-06-03,30.918310165405273,39.391937255859375,47.79635238647461
2024-06-04,30.70706558227539,39.26921844482422,47.45155715942383
2024-06-05,30.99512481689453,39.627925872802734,48.86802291870117
2024-06-06,31.052736282348633,39.797847747802734,49.05439758300781
2024-06-07,30.678260803222656,39.18425750732422,48.39276123046875
2024-06-10,30.534229278564453,38.6273193359375,48.467308044433594
2024-06-11,30.247007369995117,38.01418685913086,48.00087356567383
2024-06-12,30.83719253540039,38.49696731567383,49.065673828125
2024-06-13,30.109298706054688,37.6086540222168,48.20817947387695
2024-06-14,29.51911163330078,36.35342025756836,47.492027282714844
2024-06-17,29.794532775878906,37.00034713745117,48.11395263671875
2024-06-18,29.794532775878906,37.2996711730957,48.37779235839844
2024-06-20,29.85354995727539,37.33829116821289,48.21759796142578
2024-06-21,29.686330795288086,37.05828094482422,47.71818161010742
2024-06-24,29.98142433166504,37.425193786621094,47.661643981933594
2024-06-25,29.942079544067383,37.405887603759766,47.8029899597168
2024-06-26,29.87322425842285,36.96172332763672,47.29414367675781
2024-06-27,30.050277709960938,36.66239929199219,47.44491195678711
2024-06-28,30.1191349029541,36.47894287109375,47.33183670043945
2024-07-01,30.25684356689453,36.96172332763672,47.539146423339844
2024-07-02,30.020771026611328,36.84585952758789,47.84068298339844
2024-07-03,30.47324562072754,37.54106140136719,48.6322135925293
2024-07-05,30.7978458404541,37.83073425292969,48.75471496582031
2024-07-08,30.650300979614258,37.502437591552734,48.58509826660156
2024-07-09,30.296188354492188,36.84585952758789,48.406063079833984
2024-07-10,30.689647674560547,37.2996711730957,49.24470901489258
2024-07-11,30.915884017944336,37.63761520385742,48.95260238647461
2024-07-12,31.397869110107422,38.168678283691406,49.612213134765625
2024-07-15,31.08310317993164,37.73417663574219,49.09394073486328
2024-07-16,31.112611770629883,37.676239013671875,49.272979736328125
2024-07-17,30.974903106689453,37.676239013671875,47.41664505004883
2024-07-18,30.669973373413086,37.54106140136719,47.26587677001953
2024-07-19,30.36504554748535,37.280364990234375,46.700496673583984
